timestamp,symbol,funding_zscore,oi_expansion_rate,taker_delta,pressure_score,squeeze_probability,flow_state,whale_activity,squeeze_risk,funding_warning,flow_adjustment,final_score
2026-05-15T08:40:21.957372+00:00,XRPUSDT,-1.0770673620962974,0.38368703606686927,0.18719411634452318,57.49592530875246,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:40:22.277012+00:00,DOGEUSDT,-1.9374838347561525,0.5363101576716509,0.022422063678879393,53.464750619071445,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:40:22.593814+00:00,LABUSDT,-0.5131585922487838,4.191086663787067,0.06750702055707655,55.39060068285881,35.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:40:22.905041+00:00,BILLUSDT,-0.9092507907812745,7.422139950649553,0.05602513152452942,68.13763422057171,35.0,NEUTRAL FLOW,BUY PRESSURE,LOW,,0,30
2026-05-15T08:40:23.219765+00:00,1000PEPEUSDT,-0.7328446201018364,0.6209818886136507,0.10216090976914666,55.034349818962596,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:40:23.543308+00:00,CRCLUSDT,-0.32243825375409974,-1.6439411762360252,0.2655435218612114,57.63375097712271,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:40:23.863344+00:00,MUUSDT,-0.31941030329885767,9.419250800000786,0.03834205130826418,64.37682548112419,10.0,NEUTRAL FLOW,BUY PRESSURE,LOW,,0,30
2026-05-15T08:40:24.188011+00:00,ADAUSDT,-1.0629021887166206,0.5839746304996988,0.03024925573521686,52.45922692308385,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:40:24.528356+00:00,INJUSDT,0.23039432355362088,0.2585706497657477,0.17615639872808264,57.06828338626144,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:40:24.840089+00:00,ETHUSDT,-0.7473776442435512,0.17608816863972276,-0.07447771113526733,47.86691080974099,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:40:25.154248+00:00,HYPEUSDT,0.7934415681029785,1.596203304005108,-0.09386758332029399,48.88625642660011,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:40:25.472012+00:00,ZECUSDT,-0.435003039675156,0.09108697081553488,-0.17038895820584604,43.912706778079325,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:40:25.801379+00:00,CLUSDT,0.8560898626490749,12.071626166459302,-0.11021454575976515,64.99825261328778,10.0,NEUTRAL FLOW,BUY PRESSURE,LOW,,0,15
2026-05-15T08:40:26.116471+00:00,BNBUSDT,-0.8934060970941015,2.18525235270559,-0.2657595714318419,44.52578422706015,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:40:26.435290+00:00,SNDKUSDT,0.41688731118601235,-3.788527808704341,0.006857660860710072,45.025055877248356,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:40:26.754039+00:00,TONUSDT,-0.816063295435725,1.3635603279840693,-0.09927403127669769,49.310138680948285,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:40:27.076898+00:00,BZUSDT,0.9157170864121265,2.3553813594072652,-0.0436742418100662,56.71410175797033,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:40:27.403163+00:00,SIRENUSDT,-0.3781755513917425,1.2371936249872606,0.055734628713245866,56.125229107801154,25.0,NEUTRAL FLOW,NORMAL,LOW,SHORTS CROWDED,5,20
2026-05-15T08:40:27.714549+00:00,LINKUSDT,-1.6810852549833777,0.7272224654831799,-0.09614101904212811,48.24976299100525,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:40:28.030162+00:00,AVAXUSDT,-0.17831002068442436,-1.5558411519525102,-0.16566523605150216,42.81034813873726,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:40:28.358155+00:00,UBUSDT,-0.3408910103416417,-2.838713874862888,-0.05385921701369399,41.80883083539591,10.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:40:28.711283+00:00,AIGENSYNUSDT,-3.3562649082533516,9.301881059540065,-0.02431171960234157,58.8067314901561,65.0,NEUTRAL FLOW,NORMAL,MODERATE,SHORTS CROWDED,5,5
2026-05-15T08:40:29.026242+00:00,MLNUSDT,-5.696029541177281,-20.234304251591947,-0.17417559121419401,28.145080991031506,45.0,NEUTRAL FLOW,SELL PRESSURE,MODERATE,SHORTS CROWDED,5,5
2026-05-15T08:40:40.706541+00:00,XAUUSDT,3.9313357434920113,4.60017998085119,0.010623215160536081,57.49164544813855,30.0,NEUTRAL FLOW,NORMAL,LOW,LONGS CROWDED,-10,45
2026-05-15T08:40:41.052219+00:00,SUIUSDT,1.0849149487145597,3.5646695037273184,0.052507624733000934,59.09581040119911,10.0,NEUTRAL FLOW,NORMAL,LOW,,0,55
2026-05-15T08:40:41.372419+00:00,PLAYUSDT,-2.3793773693978855,-2.7165066510514246,-0.1876308814050036,34.40990788510049,45.0,NEUTRAL FLOW,SELL PRESSURE,MODERATE,SHORTS CROWDED,5,45
2026-05-15T08:40:41.685297+00:00,TAOUSDT,0.9322225748878333,-0.5224168444820095,-0.10576950086912368,46.044385248602694,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,40
2026-05-15T08:40:42.004004+00:00,BTCUSDT,-1.0550037860903652,-0.4106559208052494,0.11587114155611103,53.707843388168484,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:40:42.349406+00:00,SOLUSDT,0.45617289018010154,2.296974359239849,0.010124676670398439,54.23890315865742,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:40:42.662064+00:00,XAGUSDT,5.960820849459137,-5.569775586107572,0.0354094609153659,43.70287281552029,20.0,NEUTRAL FLOW,NORMAL,LOW,LONGS CROWDED,-10,20
2026-05-15T08:40:42.976851+00:00,XRPUSDT,-1.0770673620962974,0.38368703606686927,0.1727902707488054,56.923531327236816,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:40:43.303956+00:00,DOGEUSDT,-1.9374838347561525,0.5363101576716509,0.03646569266657783,54.21000564993352,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:40:43.746988+00:00,LABUSDT,-0.5131585922487838,4.191086663787067,0.07243691153264432,56.2217316414994,35.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:40:44.198605+00:00,BILLUSDT,-0.9092507907812745,7.422139950649553,0.05368799679675618,68.29966488466013,35.0,NEUTRAL FLOW,BUY PRESSURE,LOW,,0,30
2026-05-15T08:40:44.509770+00:00,1000PEPEUSDT,-0.7328446201018364,0.6209818886136507,0.09084899125032687,54.59366657366143,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:40:44.823433+00:00,CRCLUSDT,-0.32243825375409974,-1.6439411762360252,0.25338780949708906,57.006891175294825,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:40:45.140685+00:00,MUUSDT,-0.31941030329885767,9.419250800000786,0.03688073030700426,64.16976782490784,10.0,NEUTRAL FLOW,BUY PRESSURE,LOW,,0,30
2026-05-15T08:40:45.684034+00:00,ADAUSDT,-1.0629021887166206,0.5839746304996988,0.010835363925522219,51.6298718450012,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:40:46.066435+00:00,INJUSDT,0.23039432355362088,0.2585706497657477,0.1825921930041207,57.372759794558135,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:40:46.382627+00:00,ETHUSDT,-0.7473776442435512,0.17608816863972276,-0.07498623297676411,47.83846008190642,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:40:46.697423+00:00,HYPEUSDT,0.7934415681029785,1.596203304005108,-0.08702189038595218,49.06472698156167,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:40:47.015095+00:00,ZECUSDT,-0.435003039675156,0.09108697081553488,-0.16215485195476098,44.09305772419244,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:40:47.340968+00:00,CLUSDT,0.8560898626490749,12.071626166459302,-0.10628394519361016,65.27134615057305,10.0,NEUTRAL FLOW,BUY PRESSURE,LOW,,0,15
2026-05-15T08:40:47.652765+00:00,BNBUSDT,-0.8934060970941015,2.18525235270559,-0.2636846681480049,44.5896373734075,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:40:47.970417+00:00,SNDKUSDT,0.41688731118601235,-3.788527808704341,0.0046357693616720826,44.78892504385154,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:40:48.284214+00:00,TONUSDT,-0.816063295435725,1.3635603279840693,-0.07700004141106125,50.08972832624556,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:40:48.591729+00:00,BZUSDT,0.9157170864121265,2.3553813594072652,-0.06431197809588925,56.19200543741867,10.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:40:48.902112+00:00,SIRENUSDT,-0.3781755513917425,1.2371936249872606,0.052540452925411894,55.974132503271775,25.0,NEUTRAL FLOW,NORMAL,LOW,SHORTS CROWDED,5,20
2026-05-15T08:40:49.219236+00:00,LINKUSDT,-1.6810852549833777,0.7272224654831799,-0.09882904415978244,48.05867008239568,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:40:49.532743+00:00,AVAXUSDT,-0.17831002068442436,-1.5558411519525102,-0.1470618666504367,43.49938406888235,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:40:49.865001+00:00,UBUSDT,-0.3408910103416417,-2.838713874862888,-0.05454539108338947,41.67749461596107,10.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:40:50.170940+00:00,AIGENSYNUSDT,-3.3562649082533516,9.301881059540065,-0.025842551418075614,58.54223023656548,65.0,NEUTRAL FLOW,NORMAL,MODERATE,SHORTS CROWDED,5,5
2026-05-15T08:40:50.483816+00:00,MLNUSDT,-5.696029541177281,-20.234304251591947,-0.17834473938379997,27.68300525656543,45.0,NEUTRAL FLOW,SELL PRESSURE,MODERATE,SHORTS CROWDED,5,5
2026-05-15T08:41:01.930922+00:00,XAUUSDT,3.9313357434920113,4.60017998085119,0.0133235669734337,57.686256334071295,30.0,NEUTRAL FLOW,NORMAL,LOW,LONGS CROWDED,-10,45
2026-05-15T08:41:02.256908+00:00,SUIUSDT,1.0849149487145597,3.5646695037273184,0.05357089072127976,59.20452546939481,10.0,NEUTRAL FLOW,NORMAL,LOW,,0,55
2026-05-15T08:41:02.584896+00:00,PLAYUSDT,-2.3793773693978855,-2.7165066510514246,-0.17471648377120924,35.40728426463093,30.0,NEUTRAL FLOW,SELL PRESSURE,LOW,SHORTS CROWDED,5,45
2026-05-15T08:41:02.902467+00:00,TAOUSDT,0.9322225748878333,-0.5224168444820095,-0.10737341597866433,45.950812932949866,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,40
2026-05-15T08:41:03.224841+00:00,BZUSDT,0.9157170864121265,2.3553813594072652,-0.03736321325387345,57.549911252723824,10.0,NEUTRAL FLOW,NORMAL,LOW,,0,35
2026-05-15T08:41:03.538821+00:00,BTCUSDT,-1.0550037860903652,-0.4106559208052494,0.12311874139533788,54.04548902368997,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:41:03.862320+00:00,SOLUSDT,0.45617289018010154,2.296974359239849,0.009164726645762646,54.27116659824523,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:41:04.186548+00:00,XAGUSDT,5.960820849459137,-5.569775586107572,0.030739807704518285,43.43715932031013,20.0,NEUTRAL FLOW,NORMAL,LOW,LONGS CROWDED,-10,20
2026-05-15T08:41:04.514199+00:00,XRPUSDT,-1.0770673620962974,0.38368703606686927,0.17411332095984353,57.051749347421776,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:41:04.838260+00:00,DOGEUSDT,-1.9374838347561525,0.5363101576716509,0.04695697729969566,54.68814595132027,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:41:05.174320+00:00,LABUSDT,-0.5131585922487838,4.191086663787067,0.07539991471615738,56.90108862988897,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:41:05.488874+00:00,BILLUSDT,-0.9092507907812745,7.422139950649553,0.04538904550860774,67.65542860010129,35.0,NEUTRAL FLOW,BUY PRESSURE,LOW,,0,30
2026-05-15T08:41:05.865948+00:00,1000PEPEUSDT,-0.7328446201018364,0.6209818886136507,0.08913781710365992,54.59346360805136,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:41:06.176300+00:00,CRCLUSDT,-0.32243825375409974,-1.6439411762360252,0.2510307742413848,56.90761078558823,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:41:06.489513+00:00,MUUSDT,-0.31941030329885767,9.419250800000786,0.034551388549212705,63.974610505581616,10.0,NEUTRAL FLOW,BUY PRESSURE,LOW,,0,30
2026-05-15T08:41:06.807849+00:00,ADAUSDT,-1.0629021887166206,0.5839746304996988,0.07184341767654198,53.84008815865855,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:41:07.172192+00:00,INJUSDT,0.23039432355362088,0.2585706497657477,0.18632727016661976,57.5430992995633,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,30
2026-05-15T08:41:07.589093+00:00,ETHUSDT,-0.7473776442435512,0.17608816863972276,-0.07445517397928755,47.870362726045805,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:41:07.961976+00:00,HYPEUSDT,0.7934415681029785,1.596203304005108,-0.069329677547511,50.1336869928545,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:41:08.284499+00:00,ZECUSDT,-0.435003039675156,0.09108697081553488,-0.1586928126686567,44.17704193621475,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:41:08.653404+00:00,CLUSDT,0.8560898626490749,12.071626166459302,-0.07695967287664086,67.0144916035789,10.0,NEUTRAL FLOW,BUY PRESSURE,LOW,,0,15
2026-05-15T08:41:08.967411+00:00,BNBUSDT,-0.8934060970941015,2.18525235270559,-0.25699414634719153,44.86764797937077,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:41:09.289205+00:00,SNDKUSDT,0.41688731118601235,-3.788527808704341,-0.003754751472593812,44.57807134642322,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:41:09.688143+00:00,TONUSDT,-0.816063295435725,1.3635603279840693,-0.07400077297895864,50.30993222012082,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:41:10.004652+00:00,SIRENUSDT,-0.3781755513917425,1.2371936249872606,0.045107546711526524,55.47817807405458,25.0,NEUTRAL FLOW,NORMAL,LOW,SHORTS CROWDED,5,20
2026-05-15T08:41:10.318096+00:00,LINKUSDT,-1.6810852549833777,0.7272224654831799,-0.07856635904160489,48.88427849692189,20.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:41:10.737603+00:00,AVAXUSDT,-0.17831002068442436,-1.5558411519525102,-0.12692530330427101,44.43779561979217,0.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:41:11.057255+00:00,UBUSDT,-0.3408910103416417,-2.838713874862888,-0.04412449937778209,42.09588588915508,10.0,NEUTRAL FLOW,NORMAL,LOW,,0,15
2026-05-15T08:41:11.391762+00:00,AIGENSYNUSDT,-3.3562649082533516,9.301881059540065,-0.02656725237993286,58.135103791863855,65.0,NEUTRAL FLOW,NORMAL,MODERATE,SHORTS CROWDED,5,5
2026-05-15T08:41:11.708477+00:00,MLNUSDT,-5.696029541177281,-20.234304251591947,-0.195316972848419,26.077279330008153,45.0,NEUTRAL FLOW,SELL PRESSURE,MODERATE,SHORTS CROWDED,5,5
